DraftPublicId,SpotlightDescription,SpotifyUrl
d_dz3s0ANST0d2YfV,"Kyle Anderson and Billy Ray Brewton ranked the best horror films of 1977 on the show's 300th episode with The Hills Have Eyes at #1. The Car was vetoed; Suspiria, Eraserhead, Rabid, and House all made the list in a banner-year celebration.",https://open.spotify.com/episode/6K2bOPKkVRoFNcbedUcSL3
d_yWAlKSoxpMTuGzA,"Justin LaLiberty and Samm Deighan ranked the best erotic horror films with Trouble Every Day at #1. The Hunger, Crash (1996), and Ganja & Hess all made the list in a genre deep-dive.",https://open.spotify.com/episode/1gBsXthtczF6DkcfGHJ5wx
d_7j0XAxxJsvz4bdZ,Joe George and Josh Larsen ranked the best rural and backwoods horror films with The Dead Don't Die at #1. The Texas Chain Saw Massacre and Lamb were both vetoed; Near Dark and Twin Peaks: Fire Walk with Me earned inclusion.,https://open.spotify.com/episode/2RedEFw0OnrE8U7Qinx3Hx
d_RcAOQnvdOA345oJ,"Bryan Cogman, B.J. Colangelo, and Chris Hewitt ranked 13 classic Hammer Horror films with The Devil Rides Out at #1. The episode honored the absent Lucé Tomlin-Brenner's list; Frankenstein Must Be Destroyed and Quatermass and the Pit rounded out the top.",https://open.spotify.com/episode/2dZgFsOdesJMPzYnJeiUNZ
d_6xmffwJhrZp26ur,"William Bibbiani, Walter Chaw, Drea Clark, Adam B. Vary, Mark Harris, Darren Franich, Oriana Nudo, Maureen Lee Lenker, and Ben Mankiewicz ranked all 30 Hitchcock feature films across three parts with Psycho at #1. Drea Clark earned ""Screen Drafts Legend"" status during this epic multi-part draft.",https://open.spotify.com/episode/6in2AJNfsS4rBY0Jip5hF5
d_NoayhvEWL2t8cex,"Clay Keller, Ryan Marker, and Marya Gates ranked 21 Truffaut films across two parts with The 400 Blows at #1. A Patreon member protection was used; Jules and Jim was selected by Patreon vote in Part II.",https://open.spotify.com/episode/3jxjaZuRwxFA28DdIge15z
d_DnWyYOVx7gvNg8d,Clarke Wolfe and Samm Levine ranked the best holiday horror films not set at Christmas or Halloween with Jaws at #1. Midsommar and My Bloody Valentine 3D both made the list; Jaws as a July 4th horror film was the episode's central argument.,https://open.spotify.com/episode/0pdBu0JZc9nFygIMBAGzmN
d_K9c9wrBnh6nP6Af,"Liz Shannon Miller and Angie Han ranked all 9 Charlie Kaufman-scripted and directed films with Eternal Sunshine of the Spotless Mind at #1. Synecdoche, New York was vetoed multiple times; Being John Malkovich earned a top-three finish.",https://open.spotify.com/episode/0dZ8S9JBwSNFvcul63Blcm
d_GHr3LyBwXxag1aX,Clay Keller and Ryan Marker ranked all 5 Whit Stillman films in a Kristmas Eve mini-Super Draft with The Last Days of Disco at #1. Barcelona was vetoed once; Bryan Cogman served as commissioner.,https://open.spotify.com/episode/0mdL0UmpBYNBav8ielORSW
d_3nyf4xKNfEtXHAa,"Ryan Marker, Phil Iscove, Kenny Neibart, and Carrie Wittmer ranked 13 films of 1999 with American Movie at #1. This was billed as the first ""redraft"" in Screen Drafts history, revisiting the year previously covered in episode 37; Ghost Dog's veto was overridden.",https://open.spotify.com/episode/21z4iCSmVdPBn0X04QRJes
d_IpRjhHAAZkDiigE,Dane McDonald and Oriana Nudo ranked all 8 Sofia Coppola features with Marie Antoinette at #1. Lost in Translation was vetoed by Patreon members — a memorable crowd-driven veto; The Virgin Suicides and Somewhere also made the top five.,https://open.spotify.com/episode/6ruaXzrZNFb0QjnHfy0q57
d_4eGl615FYhXXweq,"Joanna Robinson, Bryan Cogman, Drew McWeeny, Roxana Hadadi, Blake Howard, and Ryan Marker ranked all 24 Coppola features across two parts with The Godfather Part II at #1. Megalopolis earned an early placement; multiple vetoes shaped the bottom half of the list.",https://open.spotify.com/episode/5SncuCEfltYkhWUb7tfOx8
d_x2dFCp7WCz3JSW7,Billy Ray Brewton and Ryan Marker ranked the best films produced by American Zoetrope (Coppola's production company) with American Graffiti at #1. Koyaanisqatsi and Hearts of Darkness also made the list.,https://open.spotify.com/episode/2uIVxc44J5kQYrJpz4gUyn
d_SLcZnZ3xDHIpryL,"Rebekah McKendry and Elric Kane ranked the best internet-themed horror films with Pulse at #1. My Little Eye was vetoed; Host, Red Rooms, and We're All Going to the World's Fair represented the modern age of digital horror.",https://open.spotify.com/episode/2lwvaLI1icSBj2dYj4NYFF
d_hISuBP8fgiNqjRg,Katey Rich and Chris Feil ranked the Minnelli filmography with Meet Me in St. Louis at #1. Bells Are Ringing and The Clock were vetoed; Some Came Running and The Bad and the Beautiful earned high placements.,https://open.spotify.com/episode/7i9KmVcXpwU8uZnCw66K55
d_QUSSQegWz0Z54Ov,"Ryan Marker, Billy Ray Brewton, Alonso Duralde, and Drea Clark ranked 20 films of 2024 with No Other Land at #1. Anora was vetoed twice; Challengers' veto was overridden by Marker; Drea Clark came first.",https://open.spotify.com/episode/5gFrAAqoe1otU0Wo6MLmrO
d_AILTbYoiuXVgRNG,"Drea Clark vs. Patreon Members (via Drew McWeeny) ranked the best Parker Posey films with Party Girl at #1. No vetoes occurred; Waiting for Guffman, Best in Show, and Dazed and Confused all made the list.",https://open.spotify.com/episode/7oLUS2F0DG9KFMDSSL6Db3
d_lCSBBqOvu9K9cy7,"Louis Peitzman and Alison Willmore ranked the best vacation horror films with The Vanishing (1988) at #1. No vetoes occurred; The Descent, An American Werewolf in London, and Infinity Pool all made the list.",https://open.spotify.com/episode/7zwqMnf9iaZ1uH8pG6mn9s
d_5HhiR9H4orOSkmo,Graham Skipper and Jill Gevargizian ranked all 9 Texas Chainsaw Massacre films with The Texas Chain Saw Massacre at #1. Texas Chainsaw 3D was vetoed twice by Skipper; TCM: The Beginning was also vetoed.,https://open.spotify.com/episode/7xq19f4i94exfJRpiqvKGf
d_UsMBxCj2BmCfdJY,Dane McDonald and Katie Walsh ranked the best Timothée Chalamet films with Call Me by Your Name at #1. Lady Bird was vetoed by McDonald; Dune: Part Two and Bones and All also made the top five.,https://open.spotify.com/episode/3PSPsFykzd83RfdwOCBgli
d_Qhdy2OhkWeQRJzI,"Billy Ray Brewton and Ben Hethcoat ranked the best true crime documentaries with The Thin Blue Line at #1. No vetoes occurred; Dear Zachary, The Act of Killing, and Paradise Lost 3 all made the list.",https://open.spotify.com/episode/3OmvdXs3DHk6TlQMd3pwqr
d_7EMbvVJKQDmeRFP,"Chancellor Agard, Ryan Marker, and Kyle Anderson ranked 11 DC/CW television shows with Superman & Lois at #1. This was the first Screen Drafts episode to draft exclusively television programs; Doom Patrol and Supergirl were each vetoed.",https://open.spotify.com/episode/5tG1hoIQy5BHmsHZQejiST
d_96nf7SEagwE1g62,"Darren Franich and Adam B. Vary ranked the best films written or directed by the Gilroy brothers with Nightcrawler at #1. No vetoes or overrides occurred; Michael Clayton, The Bourne Identity, and The Cutting Edge all made the list.",https://open.spotify.com/episode/4JUnEKFiy4K8bHRuYjMOjp
d_5dhWTBzZBgyEIOP,B.J. Colangelo and Harmony Colangelo ranked the best body swap films with Your Name at #1. Your Name was vetoed by Harmony before being rescued; Face/Off and Freaky Friday (2003) also made the list.,https://open.spotify.com/episode/2PHi9SjS0LxwozIbh6i5QC
d_9Mwiggg3N0tvbaP,Kevin Tully and Mike Scollins ranked films adapted from Disney theme park attractions with Pirates of the Caribbean: The Curse of the Black Pearl at #1. Tomorrowland and Dead Man's Chest were vetoed; Mission to Mars and Country Bears earned affectionate inclusions.,https://open.spotify.com/episode/0BuQCy2z9ypWe5FT66Nlnq?si=HYgwnVU1Q0Gu4lAnA8zSgg
d_40uSgnMhO8V9OZy,Phil Iscove and Esther Zuckerman ranked the best high school romantic comedies of the 1990s with Clueless at #1. Rushmore was vetoed by Zuckerman; Can't Hardly Wait and 10 Things I Hate About You also made the list.,https://open.spotify.com/episode/1jDA0zRAd1Z1guBWkZW2TX
d_HKpUC7JyJRkkGST,"Bryan Cogman, Mitchell Beaupre, Milla Bell-Hart, and Roxana Hadadi (via Ryan Marker) ranked 13 Gene Hackman films with The Conversation at #1. The Royal Tenenbaums and Hoosiers each had vetoes overridden; Unforgiven and The French Connection also made the list.",https://open.spotify.com/episode/1SdQVVWOShp6FAXwul5oC2
d_aa4KHoY4pQwGUnG,"Eric Vespe and Mallory O'Meara ranked 10 Kathryn Bigelow films with Strange Days at #1. The list ranged from The Loveless to Zero Dark Thirty; Near Dark, The Hurt Locker, and Point Break all made the top five.",https://open.spotify.com/episode/1AzqwP5EuPo5YgmAGLIOJo
d_xVe92UiblhlisZV,"In a special seven-legend draft, Darren Franich, Drea Clark, Clay Keller, Bryan Cogman, Billy Ray Brewton, Ryan Marker, and Graham Skipper each ranked one Mission: Impossible film using ""rabbit's foot"" mechanics with a single veto and override per person. Mission: Impossible – Fallout earned two veto attempts — the most vetoed film in the draft.",https://open.spotify.com/episode/53WhLnO0TWmhlerYWZHyYT
d_RGUHDgHfq9wWOMI,Billy Ray Brewton and Katie Walsh ranked the best films starring Corey Haim and/or Corey Feldman with The Lost Boys at #1. Dream a Little Dream was vetoed; Stand by Me and The 'Burbs also made the list.,https://open.spotify.com/episode/1Lll1uxmvw0lwHmVG0hFHO
d_mGddvKUcogmWEu2,"William Bibbiani and Clem Bastow ranked the best time-loop films with Edge of Tomorrow at #1. The list featured Triangle, The Endless, and Source Code — favoring darker and more structurally complex takes on the premise.",https://open.spotify.com/episode/3s5jNVpJ0zk63KQ8jcvaKV
d_XK614NqN31T2ipB,Guy Branum and Wynter Mitchell ranked the best Cameron Crowe films with Jerry Maguire at #1. Vanilla Sky was vetoed by Mitchell and Singles was vetoed by Branum — each party blocking one of the other's picks.,https://open.spotify.com/episode/0t06DateQG5C925eqg3gQ7
d_cozQIcEUahq6kZe,"Patrick Willems and Matthew Krol ranked the best action comedies with Grosse Pointe Blank at #1. Demolition Man was vetoed; Hot Fuzz, Midnight Run, Big Trouble in Little China, and Kung Fu Hustle all made the list.",https://open.spotify.com/episode/4vLAb4TPBwpECoqDNp9H9n
d_dfsnebIolWqDJTL,"Drew McWeeny and Jordan Crucchiola ranked 9 Shanley-written films with Joe Versus the Volcano at #1. Moonstruck, Congo, and Joe Versus the Volcano all entered the Marquee of Fame; Doubt achieved a ""Hat Trick"" — its third Screen Drafts appearance.",https://open.spotify.com/episode/2kPggtXzqGT4cf7iDhFGoc
d_yOmQncgiGKp6OVb,Thomas Vitale (former Syfy president) and Alex Terapane ranked the best Syfy original movies with Sharknado 2: The Second One at #1. The list celebrated Syfy's creature-feature legacy from Sharktopus to Ghost Shark.,https://open.spotify.com/episode/5rLtrksfORjiWFMFxJehSG
d_G4k2V9tYTVWsKXc,"Demma Strausbaugh, Cyntisha Coats, and Imani Davis ranked 11 Neon-distributed films with Parasite at #1. Pig and Ingrid Goes West were vetoed; Anatomy of a Fall and Anora also made the list.",https://open.spotify.com/episode/71Mt3vyDO0S50I9FoGQINB
d_OzmJo4Mtzm5xfrH,"Bill Bria and Ashley Coffin ranked the best standalone (non-franchise) science fiction films with Interstellar at #1. Total Recall was vetoed; E.T., District 9, and The Fifth Element all made the list.",https://open.spotify.com/episode/3HWqH7iVqRpJpZ8U71M2pA?si=EIDBZQxuRDW3uZDqi2HHuw
d_8Qs8yPDAgNyywpc,"Josh Miller and Matt Mercer ranked the Peter Jackson filmography with The Lord of the Rings: The Fellowship of the Ring at #1. The Frighteners and King Kong were each vetoed; Bad Taste, Braindead, and Heavenly Creatures all made the list.",https://open.spotify.com/episode/5XUztFpNVrqn0m1b8bRmS4
d_MofIRXippsRQwnX,"Daniel Fienberg, Linda Holmes, Jen Yamato, and Alan Sepinwall ranked 13 sports films of the 2000s with Love & Basketball at #1. Love & Basketball was vetoed twice by Sepinwall; Lagaan, Bend it Like Beckham, and The Wrestler all made the list.",https://open.spotify.com/episode/404IPPCaRXWBMZy5vV6ZRF
d_5sULOwDGrXWRIp8,Ryan Marker and Kenny Neibart ranked the best car racing films with Grand Prix at #1. Le Mans was vetoed twice and Grand Prix was also vetoed; Ford v. Ferrari and Speed Racer also made the list.,https://open.spotify.com/episode/6IA3DPMp7QAZ68RVlPr8cf
d_fIy6H28In1Cw6hU,"Two teams — ""Team This Had Oscar Buzz"" vs. ""Team Chasing Amy Adams"" — ranked the best films in which an actress won the Best Supporting Actress Oscar in the 21st century with Chicago at #1. Dreamgirls was vetoed; the team format created an unusual collaborative drafting experience.",https://open.spotify.com/episode/6KGRZjlfWfx3C3iGkOBZaB
d_Tf8kFkrcLmye1td,"Clay Keller and Dave Schilling ranked their favorite films from summer 2025 with Sinners at #1. No predictions were made due to the last-minute nature of the episode; Superman, 28 Years Later, and Final Destination Bloodlines all made the list.",https://open.spotify.com/episode/6EkeFmFEvdIG8kb8I32RJ5
d_ioZeGOk00YZDB8H,"Katie Walsh and Milla Bell-Hart ranked the best films set at or about women in college with Legally Blonde at #1. Legally Blonde was self-vetoed by Walsh before she rescued it; Spring Breakers and Black Christmas each achieved ""Grand Slam"" status.",https://open.spotify.com/episode/0LF8pGajKlpIap3BevYs4l
d_AQlUvcrB1QSG2VQ,Ryan Marker and Steve Berg ranked the best cryptid-focused films with Demonwarp at #1. Incident at Loch Ness and Sasquatch Sunset were vetoed; Harry and the Hendersons earned an affectionate top placement.,https://open.spotify.com/episode/4hXF2SKz7OOGOm2ypdkkll?si=VcvEw_A4TJO5Jmx0iwOaEQ
d_T8UTAqeCAtM3zSP,Billy Ray Brewton and Graham Skipper ranked the best mockumentary films with Lake Mungo at #1. Apollo 11 was removed via Commissioner Override; Popstar: Never Stop Never Stopping was self-vetoed; Best in Show achieved a Hat Trick.,https://open.spotify.com/episode/0LupLEum0VNA2BiBPV92XK
d_P1NlleRyBAjykk9,"Bryan Cogman, Oriana Nudo, and Drew McWeeny ranked 13 comedy films of the 1970s with Blazing Saddles at #1. Real Life, Blazing Saddles, and Life of Brian were vetoed; four films achieved Hat Tricks.",https://open.spotify.com/episode/0kuyPePfgMxQAVoAJADWzY
d_IThMISUR0dfc4q4,"Billy Ray Brewton, Clark Collis, and Kyle Anderson ranked 13 horror films of the 2000s with The Ring at #1. The House of the Devil and Signs were vetoed; Shaun of the Dead and 28 Days Later achieved Hat Tricks.",https://open.spotify.com/episode/68pnytxv4w1C0a3RXL8lVs
d_15b4D3mvrTsDu0K,DeVaughn Taylor and Mary Beth McAndrews ranked all 7 Paranormal Activity franchise films with Paranormal Activity at #1. Paranormal Activity: The Marked Ones and Paranormal Activity were both vetoed; Paranormal Activity 3 achieved a Hat Trick and Paranormal Activity itself achieved a Grand Slam.,https://open.spotify.com/episode/73J2nRDari7bijDf0RSEPI
d_Bg6tkkU3iVHWoGP,Eric Plese and Ryan Estrada ranked the best Korean horror films with A Tale of Two Sisters at #1. The Chaser and Train to Busan (self-veto) were vetoed; The Wailing and The Housemaid also made the list; The Housemaid entered the Marquee of Fame.,https://open.spotify.com/episode/4TchSxjIrmkDKJd5Htt3pm
d_rJ8bHxDpyga0zb6,"B.J. Colangelo, Teri Gamble, and Julia Marchese ranked 13 female-directed horror films with Pet Sematary (Mary Lambert) at #1. Hellbender and Ghostwatch were vetoed; Jennifer's Body, The Substance, and Near Dark all made the list.",https://open.spotify.com/episode/2qeUfhubSZVxXPKrvtslLA
d_DIEVbi2LC92fzu3,"Dave Schilling and Danielle Radford ranked the best Dario Argento films with Deep Red at #1. Suspiria, Deep Red, and Opera were each vetoed in various rounds; Tenebre and Deep Red entered the Marquee of Fame; Suspiria achieved a Hat Trick.",https://open.spotify.com/episode/64J7JbbVFULzdx06ypNnjE
d_x2YeXHirvwYTYfD,Bryan Cogman and Maureen Lee Lenker ranked 8 Flynn-de Havilland collaborations with Captain Blood at #1. Four's a Crowd was vetoed; The Adventures of Robin Hood entered the Marquee of Fame and became a Unified #1; Lenker achieved MVP status.,https://open.spotify.com/episode/4O4OCgHniYTBo8DVxU7PPw
d_bgS8LMI5FK3dk93,William Bibbiani and Darren Mooney ranked the best films about chess with Searching for Bobby Fischer at #1. Fresh entered the Marquee of Fame; Searching for Bobby Fischer achieved a Hat Trick.,https://open.spotify.com/episode/0VvG0aYIz18qtaWgRV7Yre
d_q6vQlkixiSpdwbZ,"Darren Franich, Jordan Crucchiola, and Louis Peitzman ranked 17 Verhoeven features with Showgirls at #1. RoboCop, Basic Instinct, and Showgirls each achieved Hat Trick status; Total Recall achieved a Grand Slam — the most decorated films in a single episode.",https://open.spotify.com/episode/5fc2MAU37cHcPT8JcLNPpm
d_X3iMHGtjo0q5aSH,"Bryan Cogman, Joanna Robinson, Graham Skipper, and Maureen Lee Lenker ranked 13 films about theatre with All That Jazz at #1. The list featured Hamnet, Topsy-Turvy, Opening Night, and Tick Tick Boom — a rich survey of theatrical-world cinema.",https://open.spotify.com/episode/5v6orQ3yKZYyPWsgnKmZ7N
d_iAcWvC2FlPCdf64,"Ryan Marker, Mitchell Beaupre, and Walter Chaw ranked all 35 Robert Altman features across two episodes (Part I in November 2025, Part II in April 2026) with M*A*S*H among the most contested selections. Multiple vetoes across all four parts shaped the rankings; M*A*S*H was vetoed before landing mid-list.",https://open.spotify.com/episode/5UThqNtVO5wxLU6CdI6Xz2
d_32B2CtLv3dPyglR,Riley Stearns and Thomas Grabinski ranked the full Lanthimos filmography with The Killing of a Sacred Deer at #1. Bugonia was vetoed before being reselected; Grabinski won 3-0; My Best Friend was excluded due to Lanthimos' disavowal of the film.,https://open.spotify.com/episode/4B7CQ6O7CUNv5vSxrrQu7I
d_kBmkJp1WhyM1P6w,"Josh Miller and Henry McComas ranked the best snow-set horror films with The Thing at #1. The Last Winter was vetoed; Let the Right One In, Dead Snow, and 30 Days of Night all made the list.",https://open.spotify.com/episode/5TEzbmtDDBrdFuEKT0OehL
d_pfDo2YdMCzFy442,"Imani Davis, Maureen Lee Lenker, and Oriana Nudo ranked 11 Sidney Poitier films with In the Heat of the Night at #1. A guest veto was overridden on The Defiant Ones; Sneakers was vetoed; Lenker came first.",https://open.spotify.com/episode/71hnqoQLB1PxSFpaBE87eB
d_ndvATklhz9LFbEO,Clay Keller and Ryan Marker ranked the best Miriam Hopkins films on Christmas Eve with The Story of Temple Drake at #1. Dr. Jekyll and Mr. Hyde was vetoed before returning; the episode ended in a 3-3 tie decided by coin flip — the first tie in Screen Drafts history.,https://open.spotify.com/episode/2UTAxMep4nlamw0KucmdDp
d_gWUbxZDmfkkQ3dj,"Clay Keller, Darren Franich, Roxana Hadadi, and Emily St. James ranked 13 films of 2000 with Yi Yi at #1. Wonder Boys was vetoed twice; Ghost Dog and Yi Yi were also vetoed; Clay came first.",https://open.spotify.com/episode/7MPhHNV15ShymwoaoEHUjF
d_7Hek3xt2kL5fomk,"Jordan Crucchiola, Dave Schilling, and William Bibbiani ranked 15 Paul W.S. Anderson films as the first installment in January 2026's ""Anderson Month"" with Shopping at #1. Event Horizon was vetoed before being rescued; Mortal Kombat was awarded to Patreon members. William Bibbiani won.",https://open.spotify.com/episode/7ITGiYRmCsH5BgD2V7wTtp
d_qgtxGHVWNukWN2z,"Clay Keller, Bryan Cogman, Billy Ray Brewton, and Drea Clark ranked 13 Wes Anderson films in the second week of Anderson Month with The Royal Tenenbaums at #1. Drea's veto of Moonrise Kingdom was overridden by Billy Ray; Patreon Members vetoed The Royal Tenenbaums before Keller reclaimed it. Drea Clark won.",https://open.spotify.com/episode/4HD1gS9wf5QEzrXfpXxskb
d_HYVeFAf1Sj7dmQr,"Oriana Nudo, Darren Franich, and Graham Skipper ranked the Brad Anderson filmography with Session 9 at #1 in the third Anderson Month installment. Multiple veto overrides occurred; Nudo was inaugurated as a Screen Drafts Legend during this episode.",https://open.spotify.com/episode/09VCX45lMz7PcsBv3zMpvr
d_o3qKTkC2U9ZpuaL,"Ryan Marker, Katie Walsh, and Cory Everett ranked the Paul Thomas Anderson filmography with There Will Be Blood at #1. Magnolia's veto was overridden by Walsh in the episode's defining moment; Katie Walsh won.",https://open.spotify.com/episode/0QjLNkvLZH490cPOG8Om3e
d_8f6FxXn17BuNkFW,"Justin LaLiberty and Brandon Streussnig ranked the best action horror films with Cobra at #1. The Heroic Trio was vetoed by LaLiberty; Near Dark, Resident Evil: Retribution, and Maniac Cop 2 all made the list.",https://open.spotify.com/episode/43FZSlh5SWlUrBa7dmzDfH
d_fQ9sjFKZWezT1M6,Marya Gates and Robert Daniels ranked the best films featuring the Ethan Hawke & Richard Linklater collaboration with Before Midnight at #1.,https://open.spotify.com/episode/1YsPWPg7zP0dqmyKrL2ZYY
d_cC1L65TRR1fnxiq,"Clay Keller and Blake Howard ranked all 9 BMW Films ""The Hire"" short films directed by top filmmakers. Blake Howard vetoed multiple Clay Keller selections — Beat the Devil twice and Hostage — in a spirited competition over this unique branded-content series.",https://open.spotify.com/episode/0mB3DPWS2CSTNij5ISbqRT?si=UXf-NMagTvCzyrk540zyVw
d_bnAdBCregximyyH,Drew McWeeny and Bobby Roberts ranked 8 films of 1980 with The Shining at #1. Airplane! was vetoed by Roberts; The Empire Strikes Back was vetoed by McWeeny — both major films falling to vetoes in a banner-year draft.,https://open.spotify.com/episode/6EaPG3qQxfYzR2r45AHJkF?si=a4f9fc8b633d46f3
d_VAik26QSnYD5djL,"Ryan Marker, Drea Clark, Katie Walsh, and Daniel Waters ranked 20 films of 2025 with One Battle After Another at #1. Daniel Waters overrode Katie Walsh's veto of Blue Moon; Katie Walsh came first.",https://open.spotify.com/episode/7vnzLvijnR7WnQ1IH1ciWG?si=4eb1ccaba9184bb9
d_EGuCNuLEne2ZUUC,Clay Keller and Phil Iscove ranked the best Holly Hunter films with Broadcast News at #1. Clay Keller self-vetoed Incredibles 2; Home for the Holidays was vetoed by Iscove; Crash and Living Out Loud also made the list.,https://open.spotify.com/episode/6nQX4jw8njp1EdgMMZTlwc?si=c781aa4b4d584c99
d_51uYW89vIagXLVc,"Daniel Kraus and Greg Nicotero ranked the best George A. Romero films with Night of the Living Dead at #1. Knightriders was vetoed by Nicotero; Dawn of the Dead, Martin, and Day of the Dead all made the list.",https://open.spotify.com/episode/41BiGwunPnqM4puJh93j0e?si=58d5ca453d734a70
d_tilSTxAw0tCa3yX,Rosalie Kicks and Ryan Silberstein ranked the best films about nuns with Black Narcissus at #1. Doubt was vetoed by Silberstein; Viridiana was vetoed by Kicks; the list ranged from The Devils to Ida.,https://open.spotify.com/episode/2IT0yckxyWL8YXif1H0f5b?si=5abe6756de504ae8
d_72vJfK2avSwh9py,Bryan Cogman and Oriana Nudo ranked the best Diane Keaton films with Reds at #1. Oriana self-vetoed Manhattan Murder Mystery after learning its release date followed sexual misconduct allegations — a rare ethics-based veto; Annie Hall and The Godfather Part II also made the list.,https://open.spotify.com/episode/7ptm4xS8H7yykSackCmB7a?si=15193571196e4662
d_93D8XhxDldTnpQR,"Clark Collis, Piya Sinha-Roy, and Billy Ray Brewton ranked 11 21st-century British indie films with In the Loop at #1. Starred Up, Eden Lake, and Under the Skin were all vetoed; Four Lions and Attack the Block rounded out an eclectic list.",https://open.spotify.com/episode/53qDmMyT38zPyfA4pUds7A?si=e178e04786ff4a54
