"id","imdb_id","title","year","plot","image","release_date","youtube_trailer_url"
b62f82bb-a816-4949-b35b-a00c91e40cb0,tt0204313,Exorcist: The Beginning,"2004","In 1947, having abandoned his faith, Father Merrin joins an archaeological excavation in Kenya, where an ancient church has been unearthed and something much older waits to be awoken.",https://m.media-amazon.com/images/M/MV5BMjI0NzY1MzQ0MV5BMl5BanBnXkFtZTcwOTM1MTEzMw@@._V1_Ratio0.6762_AL_.jpg,"8/20/2004",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3262429721//imdb/embed
b66f1b98-a10e-4c8f-921d-227f2c1656bd,tt0111143,The Shadow,"1994","In 1930s New York City, The Shadow (Alec Baldwin) battles his nemesis, Shiwan Khan (John Lone), who is building an atomic bomb.",https://m.media-amazon.com/images/M/MV5BNTZkZWE2MzAtYjU3OS00MWUwLWExYzMtNzdmZTA2MmI0ODU5XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/1/1994",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3628379673//imdb/embed
b68c0a15-e869-407b-8a07-b5bab26751ad,tt0251075,Evolution,"2001",Two college professors team up with a fire-fighting cadet and a government scientist to combat an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.,https://m.media-amazon.com/images/M/MV5BZjMwZjJjYzItZjUwZS00MTU5LTlmOTItMmE5MGFhZTg2MWM2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/8/2001",https://www.imdb.com/video/imdb/vi2997027097/imdb/embed
b6c3ee6d-a7db-4bef-ad59-0fee057594b0,tt0069436,Ulzana's Raid,"1972","After fierce war chief Ulzana and a small war party jump the reservation bent on murder and terror, an inexperienced young lieutenant is assigned to track him down.",https://m.media-amazon.com/images/M/MV5BMmZiNDM0OTYtODU1OS00MjRmLWI3NWYtOGRiMTc4YWEyZmY0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/27/1972",https://www.imdb.com/video/imdb/vi1358414617/imdb/embed
b6cedfbc-ff46-4035-b40f-34f5955af3cd,tt0387808,Idiocracy,"2006","Corporal Joe Bauers, a decidedly average American, is selected for a top-secret hibernation program but is forgotten and left to awaken to a future so incredibly moronic that he's easily the most intelligent person alive.",https://m.media-amazon.com/images/M/MV5BNmNhN2NiOGUtOGM0Yy00ZjA3LTljNjAtNGZjZDZlNzdlZDcxXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/25/2007",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1622016281//imdb/embed
b6e80682-b525-4e91-9124-7ed6291a5076,tt0140352,The Insider,"1999",A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.,https://m.media-amazon.com/images/M/MV5BZGY3ZjEyODAtNjAwMC00ZTEwLTg3NDctYzMzYTZkMjBmZDQwXkEyXkFqcGc@._V1_Ratio0.6975_AL_.jpg,"11/5/1999",https://www.imdb.com/video/imdb/vi1173618969/imdb/embed
b706f84a-3232-447b-9eed-4942e403a879,tt0104868,The Mighty Ducks,"1992",A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,https://m.media-amazon.com/images/M/MV5BYjBhOTYzMTUtZTUyNy00NzU1LWFhZjktMWE4ZTMzYjc1ZmJhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/2/1992",https://www.imdb.com/video/imdb/vi536985113/imdb/embed
b74d465e-b6e4-414b-ba0b-66ba0f70bb95,tt0104684,Hard Boiled,"1992",A tough-as-nails cop teams up with an undercover agent to shut down a sinister mobster and his crew.,https://m.media-amazon.com/images/M/MV5BOTZkYjBlMTktOGNmMC00ZWMzLTlkYmYtNDAxYjNjNWRkNjE0XkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"4/16/1992",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi715915545//imdb/embed
b7592121-2f46-4042-8420-8f12c96ec69c,tt5726616,Call Me by Your Name,"2017","It's the summer of 1983, and 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets Oliver, who's working as an intern for Elio's father. They discover the heady beauty of awakening desire.",https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_Ratio0.6762_AL_.jpg,"1/19/2018",https://www.imdb.com/video/imdb/vi1152171801/imdb/embed
b771720e-8492-4405-9722-f04baf8c8dd8,tt7979580,The Mitchells vs. the Machines,"2021","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",https://m.media-amazon.com/images/M/MV5BNzAyOWNiMjAtNWUzMi00ZDk1LWE5NzYtNDUzMWE1Y2M0NDM2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/30/2021",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4035100697//imdb/embed
b7759ab5-e0ae-4c95-a0b9-8e4d5e1eac4f,tt0091080,Friday the 13th Part VI: Jason Lives,"1986","Tommy Jarvis exhumes Jason Voorhees to cremate his corpse, but inadvertently brings him back to life instead. The newly revived killer seeks revenge, and Tommy may be the only one who can stop him.",https://m.media-amazon.com/images/M/MV5BMjhmNDkwZTItNDFhZi00YWMyLWJjNTctNGE3M2MxNGRmMDMyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/1/1986",https://www.imdb.com/video/imdb/vi2794962713/imdb/embed
b7a2ce58-dec2-41b2-b95f-ffc1a18ddfff,tt8359848,Climax,"2018","French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.",https://m.media-amazon.com/images/M/MV5BYWQwOTVmNGQtNGU1Ny00ODNkLTkzMmMtYzY1ZWQyMzk0Y2ZiXkEyXkFqcGc@._V1_Ratio0.7331_AL_.jpg,"3/15/2019",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1604434457//imdb/embed
b7b7eb06-cd6b-4b4f-8507-c2d13079cc6e,tt0765429,American Gangster,"2007","An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.",https://m.media-amazon.com/images/M/MV5BZGExM2MwNjUtNThkNi00ZjBmLWJhZDgtN2ZmOWJiZWEwNGMxXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/2/2007",https://www.imdb.com/video/imdb/vi3216048409/imdb/embed
b7b824c0-9993-41c6-a527-2f2fe98a7c3e,tt0104692,The Lawnmower Man,"1992",A simple man is turned into a genius through the application of computer science.,https://m.media-amazon.com/images/M/MV5BM2JlNzVmN2QtM2IwYS00ZjVmLWI4NDMtYTU4MmEzMzRmYzNkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/6/1992",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2360607257//imdb/embed
b7bfd9d7-49e3-42ec-bdf4-256a0e5e14f6,tt0099426,Bullet in the Head,"1990","When three close friends escape from Hong Kong to war-time Saigon to start a criminal's life, they all go through a harrowing experience which totally shatters their lives and their friendship forever.",https://m.media-amazon.com/images/M/MV5BZGZkNWE0MjYtZjBiNy00MDI1LTg3ZDItNDI1NDgyZTQ2OTJjXkEyXkFqcGc@._V1_Ratio0.7260_AL_.jpg,"8/17/1990",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3604136729//imdb/embed
b7d4c1ec-697a-4d0e-a2af-9499888145b1,tt2488496,Star Wars: Episode VII - The Force Awakens,"2015","As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_Ratio0.6762_AL_.jpg,"12/18/2015",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2762323481//imdb/embed
b7f9ce72-e14d-4f68-b21f-ee8054577d43,tt9603212,Mission: Impossible - Dead Reckoning Part One,"2023",Ethan Hunt and his IMF team must track down a dangerous weapon before it falls into the wrong hands.,https://m.media-amazon.com/images/M/MV5BN2U4OTdmM2QtZTkxYy00ZmQyLTg2N2UtMDdmMGJmNDhlZDU1XkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"7/12/2023",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3500918553//imdb/embed
b80e7bc0-af65-42c1-861a-e28f04b9092a,tt0399102,Godzilla: Final Wars,"2004","Godzilla's fiftieth Anniversary project, in which Godzilla travels around the world to fight his old foes and his allies plus a new, mysterious monster named Monster X.",https://m.media-amazon.com/images/M/MV5BMTQ4MTg1MTE5Nl5BMl5BanBnXkFtZTgwMDY4MzU4MzE@._V1_Ratio0.7046_AL_.jpg,"12/4/2004",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2125070617//imdb/embed
b887e4e4-7dbe-4642-b536-9a88922f3793,tt11145118,Creed III,"2023","Adonis has been thriving in both his career and family life, but when a childhood friend and former boxing prodigy resurfaces, the face-off is more than just a fight.",https://m.media-amazon.com/images/M/MV5BOWY0MTRmY2YtMzBlYi00NjlkLThkZWYtMmE2NzJiZmIzODFkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/3/2023",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3712337177//imdb/embed
b887f8d6-f1b8-44ec-aee1-e5ae96a5e3f1,tt0087781,The Natural,"1984",A middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.,https://m.media-amazon.com/images/M/MV5BODM3ZmMxN2YtOWMwMy00MDRjLTk0NDUtY2Q5MGQwZTQwNmM1XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/11/1984",https://www.imdb.com/video/imdb/vi2045837593/imdb/embed
b8982356-74d7-402b-8e49-1b3a862762de,tt0083803,Deadly Games,"1982","A woman falls to her death after getting attacked by a black-clad assailant. Her sister arrives in town and starts dating a police detective, who's friends with a strange movie theater curator, as other women fall prey to the killer.",https://m.media-amazon.com/images/M/MV5BMWRhOGJiMTEtOTMyZi00YzQ0LWFjZTUtMjRlYTFlNGU3Nzk0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/12/1982",https://www.imdb.com/video/imdb/vi148423449/imdb/embed
b899f479-b25c-497d-a2a8-2707ee37dd05,tt0087538,The Karate Kid,"1984","Recently relocated from NJ to LA, Daniel becomes the target of a gang of Cobra Kai dojo students. When Mr. Miyagi saves him with expert Karate skills, Daniel convinces him to teach him to defend himself, and put his bullies in their place.",https://m.media-amazon.com/images/M/MV5BM2I3ZmZhNzctMzBlNC00YTc2LWE1MmEtY2ZkMzg3Y2I1ZDJhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/22/1984",https://www.imdb.com/video/imdb/vi813087257/imdb/embed
b8b570cf-9196-409a-9ea7-df7b0b0dfd0b,tt0084237,The Last Unicorn,"1982",A beautiful unicorn sets out to learn if she truly is the last of her kind in this sparkling animated musical.,https://m.media-amazon.com/images/M/MV5BNTBlOWQyMjYtMjUyYS00MWQ0LTgyYzEtYjZmNWE0ODYwZTg2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/19/1982",https://www.imdb.com/video/imdb/vi2750742809/imdb/embed
b977036c-4669-45b5-b3ff-d7deff1f0e86,tt0436231,The Devil and Daniel Johnston,"2005","Daniel Johnston, manic-depressive genius singer/songwriter/artist is revealed in this portrait of madness, creativity and love.",https://m.media-amazon.com/images/M/MV5BMjE0NTk1NzUyN15BMl5BanBnXkFtZTcwMDUyMzIzMQ@@._V1_Ratio0.6762_AL_.jpg,"5/5/2006",https://www.imdb.com/video/imdb/vi3716874521/imdb/embed
b985b372-5cab-4c5a-8eed-ac3c72033203,tt0107478,Made in America,"1993","A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.",https://m.media-amazon.com/images/M/MV5BOWYwMTAxNTQtYTJjZC00ODI2LWE0NmQtNTc3MmFjNmRiOWRhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/28/1993",https://www.imdb.com/video/imdb/vi2912354585/imdb/embed
b9acc8bc-1ae5-4559-b4ed-994b33f5bb6b,tt3896198,Guardians of the Galaxy Vol. 2,"2017","The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father, the ambitious celestial being Ego.",https://m.media-amazon.com/images/M/MV5BNWE5MGI3MDctMmU5Ni00YzI2LWEzMTQtZGIyZDA5MzQzNDBhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/5/2017",https://www.imdb.com/video/imdb/vi3076896281/imdb/embed
b9bdaa92-60af-48e9-a1ca-ce82a45cbc7b,tt13238346,Past Lives,"2023","Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny.",https://m.media-amazon.com/images/M/MV5BYjQyMTNhNjUtN2VmYy00NWRhLTkwOTctMGVmNTBmNDIxYjZhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/23/2023",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi212714521//imdb/embed
b9d2a7a3-42e9-475d-a1ce-66917264ff48,tt12818328,Hundreds of Beavers,"2022","In this 19th century, supernatural winter epic, a drunken applejack salesman must go from zero to hero and become North America's greatest fur trapper by defeating hundreds of beavers.",https://m.media-amazon.com/images/M/MV5BNWU4YWY5ZGItZTgxNC00N2MwLTlkNTktZDc2MDAwOWY2OTE0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/15/2024",https://www.imdb.com/video/imdb/vi4184590105/imdb/embed
b9ef7aa4-6c16-4e3d-a835-7b25b4781b48,tt2256703,Hitched for the Holidays,"2012",An attractive pair agrees to be each other's supposed significant other throughout the holidays to keep their meddling families at bay.,https://m.media-amazon.com/images/M/MV5BZWYyOWIzMmItYzEzYy00ZWJjLWE3YjAtZWJlZjYxYzFhZGQwXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/25/2012",
b9fb2626-c4b4-400e-9ab8-467c7c56936c,tt0143338,Killer Crocodile,"1989",A group of environmentalists arrives at a faraway tropical delta where toxic waste is being dumped. However the water also hides a giant crocodile. The corrupt local officials don't help much either.,https://m.media-amazon.com/images/M/MV5BMTJkZWY5NjktYzdkOC00OWVlLWEyOWItNDM0NzhjZjk3Y2Y4XkEyXkFqcGc@._V1_Ratio0.7473_AL_.jpg,"7/30/1989",
ba0cf235-7d59-4b11-a8bc-2160234d1e94,tt0088846,Brazil,"1985",A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.,https://m.media-amazon.com/images/M/MV5BNjI1MTAzNmYtYzQ3Zi00ZWE0LWJiZmQtY2UwZWU3ZTE4OGQ3XkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"12/18/1985",https://www.imdb.com/video/imdb/vi1783866905/imdb/embed
ba1c6571-fa4d-42f0-aede-1123c9c923ad,tt0032976,Rebecca,"1940",A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,https://m.media-amazon.com/images/M/MV5BYTI0MjUyODAtZTBkNC00MmIwLWFlNmYtMWE3ZmJlOWJjM2QyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/12/1940",https://www.imdb.com/video/imdb/vi110100761/imdb/embed
ba2dc405-7639-40e1-9e6c-9821421c6050,tt1318514,Rise of the Planet of the Apes,"2011",A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.,https://m.media-amazon.com/images/M/MV5BMjllODU1NDItODU1Ni00N2Y2LTg4Y2ItOTJjMTczZDliN2FhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/5/2011",https://www.imdb.com/video/imdb/vi1615502617/imdb/embed
ba4c9c6f-e3dd-472a-bdd9-bb5768a19b54,tt1099212,Twilight,"2008","When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.",https://m.media-amazon.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@._V1_Ratio0.6762_AL_.jpg,"11/21/2008",https://www.imdb.com/video/imdb/vi861339673/imdb/embed
baa7d892-9b1c-4c01-9a91-99e99c2dbeb9,tt0091541,The Money Pit,"1986",A young couple struggles to repair a hopelessly dilapidated house.,https://m.media-amazon.com/images/M/MV5BNWMyMzliNDgtNDJiYy00ZDg2LTkwZGEtYjVmYmEyNTk2ZTFlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/26/1986",https://www.imdb.com/video/imdb/vi2820521497/imdb/embed
bab3a54b-cb7b-4cd2-9260-783998ac69a7,tt14128670,Kimi,"2022",An agoraphobic Seattle tech worker uncovers evidence of a crime.,https://m.media-amazon.com/images/M/MV5BYjhkNzI4NWItOTFjNi00Y2VjLTkwZTktMjdlNWU0NWViMWI5XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"2/10/2022",https://www.imdb.com/video/imdb/vi1814217497/imdb/embed
babef01d-d721-44af-b569-79aad807b0ec,tt0079588,The Muppet Movie,"1979","Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.",https://m.media-amazon.com/images/M/MV5BMTE0ODE3N2ItYjRiOS00ZGU4LThjZTgtOGY5ZTFhMTNlZTNlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/22/1979",https://www.imdb.com/video/imdb/vi2867250713/imdb/embed
baebf624-35c7-4a0e-bc0a-d02d9ddc4966,tt0048424,The Night of the Hunter,"1955","A self-proclaimed preacher marries a gullible widow whose young children are reluctant to tell him where their real dad hid the $10,000 he'd stolen in a robbery.",https://m.media-amazon.com/images/M/MV5BZmZmOWEzYjktZWYxMi00MjlmLTlmNTAtMzI4ZDVlZmIxZGIzXkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"7/27/1955",https://www.imdb.com/video/imdb/vi3009003289/imdb/embed
bb006829-e0d6-485f-b786-2007c6725cfa,tt10288566,Another Round,"2020",Four high-school teachers consume alcohol on a daily basis to see how it affects their social and professional lives.,https://m.media-amazon.com/images/M/MV5BNjYxN2EwYjUtNzdiOS00NTgwLTgwNzMtZmE1NGMzYTYxNzBjXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/18/2020",https://www.imdb.com/video/imdb/vi4070162713/imdb/embed
bb1a0c62-5c4e-4413-a3c3-d010628df68b,tt0107798,The Pelican Brief,"1993","A law student uncovers a conspiracy, putting herself and others in danger.",https://m.media-amazon.com/images/M/MV5BZjA2NmE4MjEtOTkxYy00YjhkLWI2YjgtODFmMGY0Zjc3YTdhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/17/1993",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi351404313//imdb/embed
bb473ed8-20b0-4ed7-8303-5f0aecc00396,tt1152836,Public Enemies,"2009","The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s.",https://m.media-amazon.com/images/M/MV5BY2FjYTZjZTUtNDMyOS00YzViLWFlZjQtZTAzNGQwM2VjYjVjXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/1/2009",https://www.imdb.com/video/imdb/vi3420308505/imdb/embed
bb804fd0-c3fc-4dc1-9fb5-f3a51f17c58c,tt6053438,First Reformed,"2017","A minister of a small congregation in upstate New York grapples with mounting despair brought on by tragedy, worldly concerns and a tormented past.",https://m.media-amazon.com/images/M/MV5BYTRkOTUxZDItNDU0OC00ODQzLWJkMWEtYjBiODViNGMyYjhjXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/8/2018",https://www.imdb.com/video/imdb/vi923580441/imdb/embed
bb8163fc-a6c0-4f57-b41f-d3ef714c17ff,tt0101318,The Lovers on the Bridge,"1991","Alex, who's homeless and addicted to alcohol, and Michèle, who's losing her sight, form a relationship while sleeping rough on Paris's Pont-Neuf bridge.",https://m.media-amazon.com/images/M/MV5BNmYyZTUyNDctNmYwYi00OTIxLWIzMDQtNTRkZDE0MGI3MmVkXkEyXkFqcGc@._V1_Ratio0.6975_AL_.jpg,"7/2/1999",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3813326361//imdb/embed
bb90ba03-8823-43f1-8303-8fc98b1b9ce6,tt0446029,Scott Pilgrim vs. the World,"2010","A young man must defeat his new girlfriend's seven evil exes, who are willing to do anything to prevent her happiness with someone else.",https://m.media-amazon.com/images/M/MV5BNTA5ZWMwNmYtNWI1ZS00NDRlLTkxNzktMzdhZDU2ZDhjNDJmXkEyXkFqcGc@._V1_Ratio0.7117_AL_.jpg,"8/13/2010",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4036739097//imdb/embed
bb987047-ad17-4fb0-84be-ea231e0a408d,tt0115580,The Associate,"1996",A comedy about making it on Wall Street. Prejudices are hard to break and Laurel Ayres quickly learns that in order for people to take her seriously she has to work for an older white man or be one.,https://m.media-amazon.com/images/M/MV5BYzI1OTRiZWQtOTljMy00NDk5LTg0M2QtNzA2ZmFkOTA5YmVkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/25/1996",https://www.imdb.com/video/imdb/vi1444528921/imdb/embed
bba40823-24f2-41f4-b2c8-e52cf98c9078,tt0087644,Love Streams,"1984","Two closely bound, emotionally wounded souls reunite after years apart.",https://m.media-amazon.com/images/M/MV5BYmMxYzJmOTQtMTc2NS00Njg2LTk5OTItNDUxNWMzMjQyODhhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/24/1984",
bba88cff-302b-425e-9c12-19ad62171dbe,tt0077651,Halloween,"1978","Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois, to kill again.",https://m.media-amazon.com/images/M/MV5BMzZiNTdiYTgtYjNkMS00MmJmLWEwZGQtNmY0NGJkMGE0YmYzXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/27/1978",https://www.imdb.com/video/imdb/vi330039577/imdb/embed
bbf1bea3-063e-436d-85fe-eb6f2df8a827,tt3748172,Gerald's Game,"2017","A couple tries to spice up their marriage in a remote lake house. After the husband dies unexpectedly, the wife is left handcuffed to their bed frame and must fight to survive and break free.",https://m.media-amazon.com/images/M/MV5BNDA2ZjU5ZWMtMmQ4OS00ZTQzLWIwOWMtYTBmOTljYTIwNjM3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/29/2017",https://www.imdb.com/video/imdb/vi3305617689/imdb/embed
bc07cac7-9691-4202-b567-6a8a938660eb,tt0107076,Hard Target,"1993","A woman hires a drifter as her guide through New Orleans in search of her missing father. In the process, they discover a deadly game of cat and mouse behind his disappearance.",https://m.media-amazon.com/images/M/MV5BMTBkNzJmZTMtMTNlMy00ZTA0LTg1YzMtZGUyNWUwNTIxZDY2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/20/1993",https://www.imdb.com/video/imdb/vi2432214553/imdb/embed
bc15e615-2d1c-460b-a5bb-ec29b981827c,tt1232783,Sorority Row,"2009",A killer threatens to expose the fatal secret binding a group of sorority sisters.,https://m.media-amazon.com/images/M/MV5BMjEyMTQ4ODc4M15BMl5BanBnXkFtZTcwMzI1NjE4Mg@@._V1_Ratio0.6762_AL_.jpg,"9/11/2009",https://www.imdb.com/video/imdb/vi1360724505/imdb/embed
bc217743-e1da-4eb0-964a-391b7bbc7a01,tt0036244,The Ox-Bow Incident,"1942","When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.",https://m.media-amazon.com/images/M/MV5BZDQ2MGY2NmYtZmVmNy00ZmRiLWJjYWYtNzFhMzk4MzQ0MGQ2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/21/1943",https://www.imdb.com/video/imdb/vi2005058329/imdb/embed
bc42d663-1ed7-4f6f-87e5-556037b8ca5f,tt0103776,Batman Returns,"1992","While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.",https://m.media-amazon.com/images/M/MV5BZTliMDVkYTktZDdlMS00NTAwLWJhNzYtMWIwMDZjN2ViMGFiXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/19/1992",https://www.imdb.com/video/imdb/vi582549785/imdb/embed
bc6b41ab-4924-4e56-bd2c-304d4bbfe96c,tt2180339,Deep Water,"2022",A well-to-do husband who allows his wife to have affairs in order to avoid a divorce becomes a prime suspect in the disappearance of her lovers.,https://m.media-amazon.com/images/M/MV5BZWNkNGUyZDMtNTk5Ni00NzQ1LTkyNTYtZmY4ZWY5ZjM5NmZmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/18/2022",https://www.imdb.com/video/imdb/vi1129759513/imdb/embed
bc8026fa-71a9-4aa4-9726-4afba015422d,tt0468580,We Go Way Back,"2006",A tragic-comic tale with surrealistic tendencies about a lost 23-year-old who is haunted by her disappointed 13-year-old self.,https://m.media-amazon.com/images/M/MV5BMTIwODczNjE3Ml5BMl5BanBnXkFtZTcwNDYzOTUzMQ@@._V1_Ratio0.6762_AL_.jpg,"4/29/2011",
bc83396a-9f3d-4ab5-8dbc-e32cd4cbf8aa,tt0061955,The Bride Wore Black,"1968","Julie Kohler is prevented from suicide by her mother. She leaves the town. She will track down, charm and kill five men who do not know her. What is her goal? What is her purpose?",https://m.media-amazon.com/images/M/MV5BOTFhNDhlY2EtYjEyZC00MDU5LWE4MTQtM2M4ODZkYWQ2NzBjXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/25/1968",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi346359065//imdb/embed
bc886b47-c9af-4d27-aa50-7de38cff4ee6,tt0480669,Timecrimes,"2007",A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,https://m.media-amazon.com/images/M/MV5BZTc3NGZkZmItMmZkZS00Yzc4LWIzZDItODRkYTI0MjlhNjA0XkEyXkFqcGc@._V1_Ratio0.7046_AL_.jpg,"6/27/2008",https://www.imdb.com/video/imdb/vi2807103513/imdb/embed
bc921dba-8ea2-4d6b-bf2e-cccd651d3443,tt9376612,Shang-Chi and the Legend of the Ten Rings,"2021","Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.",https://m.media-amazon.com/images/M/MV5BZmY5MDcyNzAtYzg3MC00MGNlLTg3OGItNmRjYThkZGVlNzAyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/3/2021",https://www.imdb.com/video/imdb/vi558809113/imdb/embed
bca7c9e3-0ca6-44bb-a5a9-4d37acdb4037,tt0120835,A Soldier's Daughter Never Cries,"1998","This fictionalized story, based on the family life of writer James Jones, is an emotionless slice-of-life story. Jones here is portrayed as Bill Willis, a former war hero and now successful author who obviously drinks too much and is starting to experience health problems.",https://m.media-amazon.com/images/M/MV5BZDY3NTdlMWEtOTdmNi00OTNhLTgzZGUtOGJlZGM4MGIxZWYyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/18/1998",
